,open,high,low,close,volume
2022-02-09 01:30:00,24727.33984375,24896.4296875,24690.44921875,24829.990234375,2511100000
2022-02-10 01:30:00,25050.58984375,25050.58984375,24649.740234375,24924.349609375,2097900000
2022-02-11 01:30:00,24837.19921875,24957.810546875,24732.650390625,24906.66015625,2514700000
2022-02-14 01:30:00,24725.099609375,24733.109375,24482.859375,24556.5703125,1978800000
2022-02-15 01:30:00,24458.5,24570.08984375,24219.900390625,24355.7109375,2625900000
2022-02-16 01:30:00,24618.30078125,24728.9296875,24548.05078125,24718.900390625,1815200000
2022-02-17 01:30:00,24722.880859375,24861.8203125,24523.94921875,24792.76953125,1566200000
2022-02-18 01:30:00,24633.66015625,24763.369140625,24284.529296875,24327.7109375,1677800000
2022-02-21 01:30:00,24109.58984375,24231.080078125,23998.76953125,24170.0703125,1618300000
2022-02-22 01:30:00,23692.5390625,23813.640625,23336.779296875,23520.0,2057600000
2022-02-23 01:30:00,23617.970703125,23745.0703125,23500.919921875,23660.279296875,1416000000
2022-02-24 01:30:00,23268.029296875,23376.369140625,22786.390625,22901.560546875,2997700000
2022-02-25 01:30:00,22908.099609375,23046.859375,22718.150390625,22767.1796875,2524300000
2022-02-28 01:30:00,22818.169921875,22818.169921875,22406.119140625,22713.01953125,2833800000
2022-03-01 01:30:00,22739.83984375,22937.560546875,22591.73046875,22761.7109375,1796000000
2022-03-02 01:30:00,22568.359375,22712.439453125,22299.140625,22343.919921875,2227900000
2022-03-03 01:30:00,22434.259765625,22543.419921875,22378.109375,22467.33984375,1937700000
2022-03-04 01:30:00,21879.130859375,22017.939453125,21838.990234375,21905.2890625,2438200000
2022-03-07 01:30:00,21308.900390625,21327.189453125,20826.359375,21057.630859375,3322900000
2022-03-08 01:30:00,21082.390625,21303.51953125,20638.94921875,20765.869140625,3232000000
2022-03-09 01:30:00,20820.01953125,20957.720703125,20102.5703125,20627.7109375,3674600000
2022-03-10 01:30:00,21106.5703125,21114.439453125,20709.619140625,20890.259765625,2694300000
